timestamp,open,high,low,close,volume
2020-01-02,67.96,68.35,67.45,68.33,6059
2020-01-03,67.88,68.65,67.87,68.2,6163
2020-01-06,68.28,69.88,68.28,69.8,7495
2020-01-07,69.74,70.16,69.58,69.82,6564
2020-01-08,70.0,70.57,69.72,70.43,7040
2020-01-09,71.28,71.3,70.5,70.94,7052
2020-01-10,70.98,71.71,70.97,71.36,5612
2020-01-13,71.5,71.92,71.27,71.88,6291
2020-01-14,71.89,72.09,71.56,71.73,6997
2020-01-15,71.89,72.01,71.57,71.72,6845
2020-01-16,71.97,72.41,71.97,72.3,6373
2020-01-17,72.82,73.82,72.81,73.81,7229
2020-01-21,73.55,74.47,73.5,74.18,6721
2020-01-22,74.71,75.0,74.12,74.27,6159
2020-01-23,74.46,74.63,74.05,74.36,7107
2020-01-24,74.51,74.56,73.14,73.21,9691
2020-01-27,71.58,71.79,70.95,71.59,8715
2020-01-28,71.66,72.71,71.5,72.62,8326
2020-01-29,73.04,73.18,72.26,72.99,8818
2020-01-30,72.09,72.63,71.78,72.59,8637
2020-01-31,72.68,72.75,71.41,71.54,10536
2020-02-03,72.94,74.03,72.9,73.89,9447
2020-02-04,71.2,72.26,71.09,72.16,9475
2020-02-05,72.08,72.48,71.47,72.24,7843
2020-02-06,72.64,74.06,72.64,73.65,7297
2020-02-07,73.59,74.23,73.26,73.9,6480
2020-02-10,74.14,75.22,74.14,75.21,5973
2020-02-11,75.29,76.44,75.24,75.6,7066
2020-02-12,75.82,75.98,75.41,75.94,5810
2020-02-13,75.4,76.26,75.35,75.6,7073
2020-02-14,75.66,75.85,75.26,75.82,5878
2020-02-18,76.3,76.49,75.54,76.08,5880
2020-02-19,76.1,76.5,76.06,76.26,4897
2020-02-20,76.08,76.33,75.21,75.79,8047
2020-02-21,75.28,75.32,73.91,74.08,8806
2020-02-24,71.5,71.75,70.44,71.1,11505
2020-02-25,71.73,71.73,68.99,69.17,13137
2020-02-26,70.1,70.66,68.82,69.73,13057
2020-02-27,67.77,68.43,66.24,66.24,14791
2020-02-28,64.8,65.94,63.4,64.78,17716
2020-03-02,66.78,68.41,66.26,68.26,14807
2020-03-03,69.19,70.35,66.41,67.08,15809
2020-03-04,67.32,68.84,66.91,68.52,12343
2020-03-05,67.23,67.61,65.05,65.65,14682
2020-03-06,63.64,64.73,62.85,63.88,13651
2020-03-09,61.13,62.61,60.77,61.49,15228
2020-03-10,62.14,63.13,60.7,62.77,12317
2020-03-11,62.21,62.54,59.53,60.62,12151
2020-03-12,57.38,58.27,55.55,56.29,12845
2020-03-13,57.29,58.36,55.71,58.25,13046
2020-03-16,54.93,57.24,53.98,54.41,11958
2020-03-17,53.3,56.23,52.43,55.64,11192
2020-03-18,52.93,55.15,51.83,52.98,9691
2020-03-19,53.34,57.5,52.8,57.03,5371
2020-03-20,55.83,56.33,53.62,53.91,5927
2020-03-23,52.1,53.18,50.43,51.76,9571
2020-03-24,55.13,56.44,54.31,56.09,10006
2020-03-25,56.06,57.28,54.17,56.28,10770
2020-03-26,55.2,57.42,54.62,56.87,10690
2020-03-27,55.84,57.51,55.42,56.27,10275
2020-03-30,55.15,57.44,55.09,57.29,9907
2020-03-31,57.12,58.63,56.84,57.81,10472
2020-04-01,56.19,56.43,54.65,54.84,9406
2020-04-02,55.28,56.1,54.64,55.59,13281
2020-04-03,55.59,55.86,53.74,53.8,11120
2020-04-06,56.61,58.74,56.6,58.72,9643
2020-04-07,60.16,60.71,58.87,59.64,11783
2020-04-08,60.0,60.72,59.18,60.18,9754
2020-04-09,60.86,61.03,59.59,60.1,10686
2020-04-13,59.7,60.1,59.09,60.1,8593
2020-04-14,61.78,63.74,61.56,63.39,9159
2020-04-15,62.44,63.72,61.7,62.99,8489
2020-04-16,63.17,63.35,61.89,62.36,11471
2020-04-17,63.61,64.46,63.27,63.76,10161
2020-04-20,63.04,63.81,62.87,63.06,8404
2020-04-21,61.23,61.77,60.21,60.8,9949
2020-04-22,62.39,63.96,62.17,63.4,7716
2020-04-23,63.92,64.38,63.03,63.48,11764
2020-04-24,62.51,63.78,62.22,63.74,9533
2020-04-27,63.89,64.26,63.24,63.73,8532
2020-04-28,63.29,63.48,61.7,61.9,15591
2020-04-29,66.7,67.98,66.32,67.77,13565
2020-04-30,66.49,67.4,66.06,66.64,13195
2020-05-01,66.56,67.53,65.45,65.99,11103
2020-05-04,65.0,66.08,64.88,65.98,9574
2020-05-05,67.12,68.53,66.93,67.7,9741
2020-05-06,68.16,68.37,67.35,67.63,9942
2020-05-07,68.01,68.76,67.62,68.14,8606
2020-05-08,68.95,69.81,68.64,69.31,8327
2020-05-11,69.41,70.74,69.06,70.3,8913
2020-05-12,70.19,70.47,69.15,69.21,8865
2020-05-13,68.31,69.25,66.38,67.05,14230
2020-05-14,66.89,67.36,66.13,67.13,13568
2020-05-15,67.15,68.68,66.93,68.51,11926
2020-05-18,67.97,69.61,67.89,69.48,10364
2020-05-19,69.25,69.6,68.82,69.01,10015
2020-05-20,69.53,70.58,69.52,70.55,10183
2020-05-21,70.49,70.78,69.68,70.48,10436
2020-05-22,69.9,70.71,69.84,70.71,9327
2020-05-26,71.69,72.24,71.02,71.07,8023
2020-05-27,70.38,71.24,69.68,71.11,9255
2020-05-28,70.78,72.18,70.78,71.34,7824
2020-05-29,71.38,71.69,70.75,71.6,8954
2020-06-01,71.6,72.03,71.42,71.68,6866
2020-06-02,71.62,71.81,71.07,71.66,7641
2020-06-03,71.97,72.43,71.57,72.04,8194
2020-06-04,71.71,72.05,70.47,70.51,9605
2020-06-05,70.87,72.29,70.82,71.92,10907
2020-06-08,71.44,72.12,71.21,72.05,8065
2020-06-09,72.63,73.36,72.6,72.95,9077
2020-06-10,73.3,73.62,72.7,73.45,10197
2020-06-11,71.48,72.54,70.14,70.54,14147
2020-06-12,71.19,71.69,69.25,70.02,14614
2020-06-15,69.52,71.25,69.37,70.79,13068
2020-06-16,72.03,72.84,71.43,72.13,14325
2020-06-17,72.31,73.09,71.76,72.41,10426
2020-06-18,72.25,72.38,71.3,71.6,9847
2020-06-19,72.05,72.2,71.01,71.33,11483
2020-06-22,71.22,72.44,70.95,72.38,9629
2020-06-23,72.51,73.73,72.38,73.22,9442
2020-06-24,73.64,73.76,71.49,71.9,14591
2020-06-25,71.15,72.04,70.97,72.0,11553
2020-06-26,71.01,71.01,68.3,68.68,16103
2020-06-29,67.95,69.61,67.56,69.46,11855
2020-06-30,69.81,70.52,69.32,70.46,10583
2020-07-01,70.86,72.4,70.82,72.33,11036
2020-07-02,72.63,74.4,72.6,73.68,10676
2020-07-06,74.15,75.47,73.84,74.66,10316
2020-07-07,75.1,76.04,74.59,74.62,10094
2020-07-08,75.26,75.51,74.58,74.95,9503
2020-07-09,75.6,76.42,74.74,75.85,12328
2020-07-10,75.41,76.97,75.01,76.55,11287
2020-07-13,78.01,78.8,75.6,76.37,11200
2020-07-14,75.43,75.74,74.28,75.49,13575
2020-07-15,75.96,76.75,74.87,75.75,10744
2020-07-16,75.23,75.72,74.4,75.58,9699
2020-07-17,75.64,76.14,74.89,75.83,7639
2020-07-20,75.37,78.26,75.21,78.13,9286
2020-07-21,78.2,78.92,77.91,78.07,8601
2020-07-22,77.81,78.11,77.14,78.03,7451
2020-07-23,78.09,78.47,75.4,75.85,11095
2020-07-24,74.49,75.73,74.36,75.36,11161
2020-07-27,76.52,76.85,75.83,76.52,8923
2020-07-28,75.98,76.28,75.18,75.26,9742
2020-07-29,75.41,76.64,75.24,76.18,9222
2020-07-30,75.14,76.93,74.76,76.69,11333
2020-07-31,72.83,74.12,72.74,73.82,16001
2020-08-03,73.91,74.59,73.57,74.28,10971
2020-08-04,74.44,74.49,73.17,73.52,11425
2020-08-05,73.69,74.46,73.65,73.71,9525
2020-08-06,73.61,75.28,73.56,75.06,10210
2020-08-07,75.02,75.97,74.29,74.8,12686
2020-08-10,75.02,75.32,73.82,74.59,11992
2020-08-11,74.67,75.5,74.05,74.27,12719
2020-08-12,74.68,75.54,74.66,75.35,11855
2020-08-13,76.21,76.82,75.5,76.0,11493
2020-08-14,75.86,75.9,75.07,75.14,9217
2020-08-17,75.65,76.15,75.5,75.98,7866
2020-08-18,76.61,77.84,76.06,77.7,9531
2020-08-19,77.92,78.42,77.16,77.51,11022
2020-08-20,77.17,78.83,77.15,78.79,10618
2020-08-21,78.37,79.56,78.12,78.71,9537
2020-08-24,80.2,80.4,78.74,79.18,9962
2020-08-25,79.26,80.4,79.15,80.17,9516
2020-08-26,80.48,82.59,80.02,82.01,11632
2020-08-27,81.34,82.35,80.94,81.74,12510
2020-08-28,81.33,82.03,81.31,81.98,9243
2020-08-31,81.88,82.19,81.27,81.63,9879
2020-09-01,81.75,82.95,81.5,82.72,7128
2020-09-02,83.45,86.26,83.0,86.15,12087
2020-09-03,84.52,84.8,80.36,80.89,16866
2020-09-04,80.94,81.15,76.87,79.21,20701
2020-09-08,76.9,77.74,75.95,76.36,17322
2020-09-09,76.46,77.9,76.25,77.53,11931
2020-09-10,77.73,78.66,75.94,76.65,13824
2020-09-11,75.95,76.92,74.62,75.73,14306
2020-09-14,76.38,77.79,75.53,75.89,12739
2020-09-15,76.9,77.52,76.35,76.53,9894
2020-09-16,77.61,77.67,75.73,75.85,11188
2020-09-17,74.13,74.88,73.1,74.13,13834
2020-09-18,74.25,74.67,71.56,71.95,11992
2020-09-21,71.15,71.77,70.11,71.14,14628
2020-09-22,71.96,73.08,71.45,72.96,10894
2020-09-23,72.24,72.59,70.24,70.58,12171
2020-09-24,70.39,71.82,70.34,70.95,13737
2020-09-25,70.57,72.25,70.35,72.08,11276
2020-09-28,73.04,73.29,72.31,72.92,10441
2020-09-29,73.37,73.53,72.69,73.09,9528
2020-09-30,72.82,74.28,72.76,73.44,10198
2020-10-01,74.2,74.74,73.84,74.24,10208
2020-10-02,73.28,73.92,72.38,73.14,9847
2020-10-05,73.42,74.13,73.15,73.97,6498
2020-10-06,73.85,74.18,72.5,72.59,7936
2020-10-07,73.0,73.15,71.63,72.84,8686
2020-10-08,73.67,74.37,73.53,74.16,7807
2020-10-09,74.69,75.47,74.65,75.41,6869
2020-10-12,77.17,79.39,76.78,78.4,10965
2020-10-13,78.94,79.16,77.91,78.68,9196
2020-10-14,78.9,79.15,77.28,78.5,7831
2020-10-15,78.11,78.52,77.34,78.09,7498
2020-10-16,78.15,78.85,77.94,78.5,7941
2020-10-19,79.09,79.09,76.15,76.49,8723
2020-10-20,77.11,78.64,76.0,77.94,9291
2020-10-21,79.89,80.71,79.03,79.66,9514
2020-10-22,79.79,80.64,78.85,80.5,7638
2020-10-23,80.69,81.54,80.62,81.31,7957
2020-10-26,81.27,81.43,78.36,78.92,10507
2020-10-27,79.19,80.08,78.82,80.01,7854
2020-10-28,77.18,77.18,75.69,75.96,10151
2020-10-29,76.22,79.41,75.95,78.51,10633
